go.id,go.term,Definition,Ontology,pvalue,count.InDataset,count.InGenome,totaltermInDataset,totaltermInGenome,BH.adjusted.p.value,EntrezID
GO:0030036,actin cytoskeleton organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins.",BP,7.21836170427639e-7,141,559,252042,1476651,3.390333249558543e-4,10015;27183;10458;119;2059;29984;3936;4082;4739;7430;81;87;2934;5962;7429;822;11034;57553;9645;85477;4703;2013;226;27295;29993;51466;59341;596;79983;8470;9564;2909;7456;23242;442721;57580;79585;79778;116985;5629;9113;23189;5580;9026;1236;2185;25802;5581;55971;1020;2036;3551;221692;22998;399687;4627;50848;54822;1525;23043;26037;26053;5058;55561;5770;84168;8829;3397;3984;6376;10391;10395;1946;5066;9620;10095;221061;3693;408;342184;56907;84501;27063;3856;845;84665;348110;55616;6548;7840;10411;1902;2041;22899;285590;4088;55160;5829;6281;6385;9639;90102;50853;57731;6711;6712;29767;7139;23363;1906;56776;9722;4853;4916;54828;10049;10420;11188;152273;221472;2245;23002;2302;23022;23092;2317;23370;23603;29;3706;55785;57591;613;64423;81532;81788;832;84448;89846;93627;9368
GO:0030182,neuron differentiation,The process in which a relatively unspecialized cell acquires specialized features of a neuron.,BP,5.59997384379861e-8,286,1244,252042,1476651,4.451117671382387e-5,6774;10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;4685;50863;7534;1020;2064;89884;207;2895;153090;183;2185;23654;257194;27063;2889;4058;4067;466;4915;5176;55714;5587;57118;5906;6280;6376;64764;81532;9897;10519;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;1399;3226;161357;4779;4821;5727;81544;266727;25987;23017;6095;8925;5629;64919;91584;57282;2066;26038;23314;9201;3952;4137;9331;4781;104;1785;2932;3475;56920;9423;5792;2348;10938;2775;374;3912;4734;50810;57662;79778;79789;80303;8766;92558;999;1946;219699;1258;6101;9742;403;2792;7068;4916;388585;163175;3280;54845;28514;53637;22882;2309;282969;4211;440275;5087;57540;7161;9283;124936;221336;23081;3169;339479;392255;4681;5914;60436;652;23499;29882;3984;5058;6662;23040;25925;1489;2063;238;26011;7042;7357;9394;6507;6904;23242;23105;10507;23566;26053;54437;8428;29956;23405;28988;29993;57624;10160;1952;23043;26012;2902;6383;861;864;10090;1942;23303;26037;6498;7074;114788;57580;64284;84816;3397;1523;23363;26259;84079;9368;5205;6385;64072;79633;84059;54549;8842;10298;378;5062;57492;1501;221935;22849;23613;6453;9148;9231;102;10611;26052;29904;3706;8997;3091;4010;286262;4036;23373;8826;344901;23327;57699;6857;8437;9699;1453;5590;10498;1788;204851;254778;28996;3065;7482;81029;83696
GO:0030203,glycosaminoglycan metabolic process,"The chemical reactions and pathways involving glycosaminoglycans, any one of a group of polysaccharides that contain amino sugars. Formerly known as mucopolysaccharides, they include hyaluronic acid and chondroitin, which provide lubrication in joints and form part of the matrix of cartilage. The three-dimensional structure of these molecules enables them to trap water, which forms a gel and gives glycosaminoglycans their elastic properties.",BP,2.14623372174964e-4,45,157,252042,1476651,0.02056708937395682,10082;11227;2131;222537;2651;2817;3073;3339;6382;6383;6385;64131;64711;92370;9394;9953;2990;60495;10331;2683;6482;6483;6484;6487;9331;50859;1462;1464;22856;50515;51363;55501;55790;63827;7358;10090;207;347365;10057;57214;6548;2588;55512;5155;2296
GO:0030522,intracellular receptor signaling pathway,Any series of molecular signals initiated by a ligand binding to an receptor located within a cell.,BP,6.56463765711477e-5,72,272,252042,1476651,0.009292109713831086,92610;1407;2099;2852;10498;2100;2274;2288;367;56937;8031;8202;8204;8312;861;9113;11331;81606;8626;23558;3169;5058;5468;6256;81;440503;10809;3952;5740;8780;4734;1399;2104;5914;5916;8644;10626;1488;1592;340665;9249;5241;409;27086;3065;51341;6597;9611;9612;10454;3656;64127;83737;8517;55765;1591;26057;23369;406;5536;10062;2063;2494;2649;5467;6095;6097;6720;6774;7026;8013;9572
GO:0030879,mammary gland development,"The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages.",BP,1.72852856504343e-4,41,138,252042,1476651,0.01751067221822918,2066;3091;3099;353;5066;51043;540;5618;595;7392;857;8997;9148;9612;1969;6778;11331;6091;10765;6239;80139;1999;652;2263;10718;374;367;2736;5727;9423;207;208;4255;81606;9113;2099;5241;9914;2909;3673;6662
GO:0031175,neuron projection development,"The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites).",BP,1.09517066656665e-8,216,879,252042,1476651,1.4145498122041495e-5,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;4685;1020;2064;89884;207;2895;153090;183;2185;23654;257194;27063;2889;4058;4067;466;4915;5176;55714;5587;57118;5906;6280;6376;64764;81532;9897;10519;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;1399;25987;91584;9201;9331;4781;104;1785;2932;3475;56920;9423;5792;2348;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;8428;29956;4916;23405;28988;29993;4681;57624;10160;1952;23043;26012;2902;4734;6383;10090;1942;23303;26037;6498;7074;114788;57580;64284;84816;3397;1523;23363;26259;84079;9368;3280;388585;6385;64072;79633;84059;10298;378;5062;57492;1501;221935;22849;23613;6453;9148;9231;102;10611;26052;29904;3706;8997;64919;5727;286262;4036;23373;238;8826;344901;23327;57699;6857;8437;9699;440275;5590;10498;10938;2775;374;3912;50810;57662;79778;79789;80303;81544;8925;92558;999
GO:0031344,regulation of cell projection organization,"Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.",BP,2.21639264946276e-7,159,634,252042,1476651,1.2723325137165944e-4,1969;1785;26053;9759;207;2895;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;6376;64764;81532;9897;10519;1400;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;116840;170690;23224;51473;8814;9742;2932;4897;1020;3475;56920;80128;9423;11135;1236;23580;3673;7429;7430;5205;5420;3064;1002;23499;29882;3984;4137;5058;8766;23105;10507;1946;23566;5792;8428;29956;4916;7143;23043;26012;2902;4734;6383;91584;1826;8829;10090;1942;2049;23303;26037;5747;6091;6092;6498;7074;114788;1399;57580;64284;84816;3397;1523;23363;26259;84079;4651;5580;116985;23613;26052;5064;54828;9148;221935;22849;6453;9231;102;10611;10458;29904;3706;8997;23242;23373;238;29993;655;8826;23603;5962;857;51466;64787;10801;49856;6101;9662;5909;344901;23327;57699;6857;8437;9699;5027;10498;348110;6239
GO:0031346,positive regulation of cell projection organization,"Any process that activates or increases the frequency, rate or extent of the process involved in the formation, arrangement of constituent parts, or disassembly of cell projections.",BP,1.10304928639084e-4,90,362,252042,1476651,0.01274289402769472,1785;26053;9759;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;6376;64764;81532;9897;11135;1236;23580;3064;1002;23499;29882;3984;4137;5058;8766;9423;10507;1946;23566;4916;1826;8829;6091;6092;6498;7074;1523;23363;26259;84079;116985;23613;26052;5064;54828;9148;1902;22849;6453;9231;10458;29904;3706;8997;23242;23373;238;29993;655;8826;64787;10801;49856;6101;9662;23327;57699;6857;8437;9699;5027;23603;6239;7429;3673
GO:0032292,peripheral nervous system axon ensheathment,The process in which a Schwann cell membrane closes around an axon in the peripheral nervous system. This can be a myelinating or a non-myelinating neuron-glial interaction.,BP,5.46707514761804e-4,12,26,252042,1476651,0.040064742908040574,163175;4915;4916;56288;9639;10397;207;208;64398;79152;23405;400746
GO:0032502,developmental process,"A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition.",BP,6.26189893776999e-5,1145,6041,252042,1476651,0.009113267848447508,23242;101;1191;5027;51092;57619;7042;7380;8626;10743;1298;1969;2131;2261;2736;285590;3226;3623;4883;5052;5251;53;5307;56172;60529;655;6662;6694;9060;9759;4256;10411;10451;10519;113026;1284;1464;153090;1942;2041;2049;2050;2069;219699;2263;2296;290;302;3091;3339;3397;3685;3952;4211;4627;4897;5333;54828;5578;5587;57007;5747;57674;58495;6095;6461;6733;7045;7410;80781;8291;83478;857;8817;8828;8829;9289;9394;23626;3955;596;598;83943;2309;5241;8204;2099;8879;2185;9319;9897;994;1045;1289;1399;2308;2889;4193;4215;64220;84168;1906;25976;3726;4643;4915;57178;677;83605;84700;10457;1462;148979;1591;207;4209;51741;55366;57003;6238;652;7171;847;860;8840;90993;9902;170692;204851;23094;28996;341640;64093;1512;3399;51107;6092;80000;168667;4088;4091;5914;5979;6382;6385;170690;5087;5228;5727;79633;3267;50487;5819;102;10454;2530;26115;2768;29123;367;4010;4836;55224;57669;6256;8178;9817;9871;26011;51471;7358;55614;286204;57045;6911;7296;8013;440823;28514;4853;5629;9620;6774;2066;23603;10512;5362;8313;92129;1020;23284;23314;2534;26053;266727;323;4916;51473;55140;6695;7026;80128;84197;9201;92737;9423;10461;5788;1592;183;23371;403;4326;4357;5176;5314;55959;7020;7161;7466;84159;1999;56949;824;23081;6498;9113;4849;4683;129685;54892;57167;338596;54880;64168;64711;2932;80709;9231;6788;10395;10959;131405;23654;2909;4036;55764;57545;5916;79977;51043;26084;1050;3280;3720;51599;5253;5315;5860;10761;4216;5468;89884;2186;3297;5155;26528;55504;8456;8549;2324;123872;2348;2626;55036;9645;79152;1649;26057;4665;55512;55790;768;80144;64398;6091;6376;4781;64764;7482;81029;22856;50515;2683;389015;54768;57835;220;221322;357;8412;10468;2009;54502;5777;8514;85439;6778;1015;2322;10538;23228;201294;2302;4067;775;83737;9398;3643;7468;4734;9249;4194;5138;56999;4772;6586;1832;1785;4052;287;1021;3172;4821;126695;23022;2317;64919;6772;353116;79983;122786;490;6597;84440;344901;54796;10498;5447;85301;10428;10447;117144;122402;1238;128178;128553;1523;200734;2070;222166;2245;23401;23432;23705;253558;25803;25962;26298;2651;283417;29948;29980;30811;3171;3211;421;51070;51174;51430;54852;54894;54897;54971;54993;55107;55698;55809;56776;56944;57158;57593;57645;57758;6239;6478;7088;7469;7551;7874;79173;81621;81839;8312;8527;9569;9825;9980;2176;51465;6595;83990;91181;9425;79582;9148;10643;1368;1474;27122;3875;4779;636;6477;7163;8218;9580;5046;10409;162;1767;2622;284086;9742;4300;10718;2593;3673;3983;51466;51513;7090;1718;10858;134;1400;1826;1946;1995;23040;23092;23138;2353;27111;29767;3984;4045;4661;4681;51195;56134;56135;56138;56139;56140;56141;56142;56143;56144;56145;56146;56147;7975;8140;818;84059;8787;8997;9211;9771;9965;747;10458;1267;22854;4744;51761;56288;57731;84612;1002;151449;23114;2674;2817;2887;3730;4009;4684;55816;5909;59277;6324;6405;64855;6711;6712;7143;729920;7430;7869;8399;8633;90249;9369;9378;9499;9846;4685;10160;119;221935;22941;26052;28988;54549;9379;11059;1827;224;26280;27330;2950;340665;40;4118;4155;4862;5066;54221;64377;6455;686;140733;1445;1500;2181;29;2902;3777;378;388585;388662;409;5463;55219;56934;5793;613;6310;64405;6453;6857;7520;7881;928;9531;2064;6526;3065;3915;22806;23184;6398;2139;1396;1525;1889;22980;27295;282996;4151;51196;5467;56950;57538;6717;79602;8814;8932;4331;124976;10290;10791;1106;1489;23060;26287;463;4703;57496;6442;6938;8087;8912;9099;3475;4656;6840;26509;3756;8038;85461;2013;2192;2288;5618;5740;682;81671;8614;1728;1788;18;23268;267;2775;2934;3689;5144;6720;8942;3099;353;540;595;7392;9612;50863;7534;60484;3635;10507;11135;116985;152273;1902;2059;221061;221472;226;23370;23580;25805;3249;375611;4651;5064;55785;58480;5962;7429;89846;9368;25833;29841;3891;3909;3918;412;51806;646;6700;7357;8796;22836;56159;7022;8031;8644;3417;10765;27161;3708;57282;2494;57662;1877;27183;4188;3225;6506;30001;60436;90102;23405;7074;283149;80139;114990;3169;753;5583;948;10062;19;9619;8842;2895;257194;27063;4058;466;55714;57118;5906;6280;81532;146760;22891;23108;23189;27124;4099;5802;59341;81618;79885;163175;374;10655;4773;64754;5738;56259;7374;8888;1285;576;6301;7060;129563;23569;51586;9442;161357;81544;25987;6507;23017;23026;3746;5058;89797;84678;104;91584;3737;5205;8925;152789;3747;2539;79109;805;84630;9143;9919;238;63827;3912;23224;23353;89927;26038;10159;3705;9283;4137;9331;999;317762;388677;6513;83696;1952;2120;254778;63976;3766;9639;84376;113251;832;1397;57217;861;84148;10076;125972;133558;161514;162394;2122;2321;26064;3092;54496;55249;55832;64283;7031;81626;8468;1316;51341;5795;204219;399;57580;22985;8444;23218;25946;87;8563;22904;29887;7286;9923;27086;4286;4644;5167;83938;9618;83716;196527;56920;863;1374;1646;373156;3850;8407;3337;2695;2696;3570;2155;23175;3936;4837;8431;5792;10938;50810;79778;79789;80303;8766;92558;401138;144501;3855;3856;3860;387273;3887;3892;440051;5317;8502;8688;400746;10397;208;85477;81792;392255;26018;441478;3321;11331;22882;6732;342184;3899;2820;84079;8943;967;1258;6101;5305;3691;80314;4016;51676;59269;3281;3693;79068;9254;51316;10404;5782;7104;2792;4782;360;7068;23205;256987;81846;84668;8537;54845;23345;408;64327;10202;1786;10296;864;9215;151516;54206;8202;64131;285051;3707;1236;442721;845;84665;144404;284207;2867;79689;83862;3992;7982;6195;6097;9572;2852;406;7204;115825;169200;201501;4041;694;6820;81537;10626;4926;4602;3566;5590;1441;4217;53637;282969;440275;57540;124936;221336;339479;10140;4057;84293;10298;116844;1232;23328;3315;7015;23499;29882;149840;79813;10184;117154;1602;23286;55841;80014;23245;11057;83853;64759;1235;8419;26153;23139;51208;6522;79827;5426;5562;25925;2063;6904;23105;23566;54437;8428;29956;55112;3222;56243;85414;22953;858;29993;57624;23043;26012;6383;3784;9261;29947;124540;58497;55198;6653;4988;10090;23303;26037;114788;64284;84816;23363;26259;1488;8800;8546;57591;93166;3221;10611;29904;3556;654429;79953;6548;7139;4000;9026;80045;2782;6010;79888;10082;161;166336;23002;64750;4774;55638;84966;64072;3418;1101;124565;54808;60676;4638;32;80004;7052;89766;84649;4255;81606;10049;7423;5062;57492;1501;22849;23613;3706;8470;9472;5104;9914;22899;1364;256764;26504;23254;5045;5652;63036;826;6832;80207;5420;8826;231;55083;7369;9644;29775;90627;140469;64423;5580;50848;7082;9414;1112;158326;123041;51742;6430;286262;23373;81;1793;4739;6281;80005;3551;3716;23327;57699;8437;9699;5025;11145;94241;10584;1453;79414;59352;22881;64332;348110;55532;83719
GO:0032507,maintenance of protein location in cell,"Any process in which a protein is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere.",BP,2.81975232242624e-4,21,57,252042,1476651,0.025784513935956054,2934;85477;10956;2901;2317;57731;7430;83660;64083;6653;1020;7295;129685;83860;207;3098;3099;23224;23345;23353;857
GO:0032535,regulation of cellular component size,A process that modulates the size of a cellular component.,BP,3.41706265718606e-4,78,315,252042,1476651,0.029180585484878976,119;2059;2934;5962;7429;822;85477;4703;3783;59341;2909;10451;23108;57521;5916;7410;9368;6344;8766;1785;2932;4897;1020;3475;4099;56920;5802;80128;9423;57580;9113;11034;23189;5580;9026;1236;2185;25802;442721;5581;55971;7430;10095;8800;342184;51466;56907;84501;1002;23499;29882;3984;4137;5058;207;64798;1906;375611;5979;196527;3778;5027;23105;10507;1946;23566;4916;7143;91584;1826;8829;348110;50853;57731;6711;6712;29767;5865
GO:0032787,monocarboxylic acid metabolic process,"The chemical reactions and pathways involving monocarboxylic acids, any organic acid containing one carboxyl (COOH) group or anion (COO-).",BP,7.31363061580391e-4,132,594,252042,1476651,0.04907563608531697,23205;51;8529;1906;5740;5742;9536;11001;224;1374;2181;5066;220;3091;10873;682;9123;226;3099;3417;3418;11097;2645;51341;51422;197322;54576;5577;80221;8879;948;11343;31;32;3990;5562;79152;1891;1892;1962;3952;5467;80724;3992;54898;60481;6319;9415;1646;8644;10858;114876;114881;1582;8309;8647;9885;686;2494;5205;23175;390916;51179;91452;189;8013;18;6507;2954;5166;55066;4779;6720;857;25953;747;8399;8605;241;50487;114757;5447;5468;79602;84532;131669;84693;10090;1462;1464;55501;63827;207;440503;208;2108;3712;1384;55289;8310;1592;340665;2695;54577;54600;4644;5315;23498;8942;2950;345;10062;85414;4656;6774;863;9759;3643;5027;55198;84649;55258;54575;54578;3098;3607;5629;9965;9572;9611;1244;5581
GO:0032870,cellular response to hormone stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus.",BP,5.17130800310066e-6,155,647,252042,1476651,0.0012507374495542795,4988;2782;85397;10458;1176;207;208;2308;245972;245973;29988;3480;3643;50617;51382;5166;5770;6720;858;9564;344901;7200;79602;9113;2099;2852;10498;2100;2274;2288;367;56937;8031;8202;8204;11031;2645;2950;29904;353;4141;4644;5058;5167;54206;5468;5590;6430;6548;677;6772;9882;8312;861;11331;81606;8626;23558;3169;3952;6774;7357;55198;5618;4734;10062;11057;2063;2104;2494;2649;3172;5467;5914;5916;6095;6097;6256;652;655;7026;7068;8013;8431;9572;340706;55971;23189;2887;2888;5562;5580;5791;6198;183;51043;5241;5747;5829;4067;409;27086;3065;51341;6597;9611;9612;26012;6528;1946;5447;5251;9759;1445;1906;2534;4193;857;111;115;5575;5577;8644;31;5581;477;2322;2309;490;687;3297;3673;4656;80139;1646;167127;114907;1244;5176;64754;1399;1512;5962;89766;55532;57492;83990;1407;406;5536;2353;5228;6092;6586;8912
GO:0032970,regulation of actin filament-based process,"Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the actin cytoskeleton.",BP,4.05456052844987e-4,83,341,252042,1476651,0.032731073390994146,119;2059;2934;5962;7429;822;85477;4703;2909;57580;9113;11034;23189;5580;9026;1236;2185;25802;442721;5581;55971;3397;3984;6376;10391;10395;10458;1946;5066;9620;7139;10095;342184;51466;56907;84501;348110;55616;6548;7840;10411;1902;2041;22899;22998;285590;4088;5058;55160;5829;6281;6385;8829;9639;116985;90102;50853;57731;6711;6712;29767;1906;5629;134;2626;287;477;5144;6717;817;857;1832;29119;775;9722;4627;29984;4853;50848;1020;4916;54828;122786
GO:0032989,cellular component morphogenesis,"The process in which cellular structures, including whole cells or cell parts, are generated and organized.",BP,5.54041478626837e-10,239,960,252042,1476651,2.111510575096271e-6,101;1191;5027;51092;57619;7042;7380;3267;50487;5819;9113;26084;3397;80781;23022;23094;2317;353116;367;64919;79977;79983;122786;57669;10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;10395;10428;10507;11135;116985;152273;1902;2059;2185;221061;221472;2245;226;23268;23370;23580;23654;25805;2768;3249;3689;375611;4627;4651;5064;55785;58480;5962;7429;89846;9368;25987;91584;9201;9331;4781;104;113251;1946;283149;832;10519;23218;25946;5777;87;5629;1785;2932;3475;4099;56920;5802;9423;287;928;64398;26011;23405;400746;219699;10461;1942;2041;3685;3912;3915;55698;79778;84168;27063;3856;442721;845;84665;23499;29882;3984;4137;5058;8766;3280;6507;6904;23242;23105;23566;26053;54437;4916;153090;28988;29993;4681;57624;10160;1952;23043;26012;2902;4734;6383;10090;23303;26037;4915;6498;7074;1523;23363;26259;84079;1906;1501;22891;102;10611;26052;29904;3706;8997;1969;598;6832;80207;5727;4036;23603;2192;23189;81;1399;1793;201294;4739;57580;6239;6281;80005;344901;23327;57699;6857;8437;9699;90102;440275;5590;8826;348110
GO:0032990,cell part morphogenesis,The process in which the anatomical structures of a cell part are generated and organized.,BP,1.50986734204528e-6,147,595,252042,1476651,6.240583698141551e-4,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;25987;91584;9201;9331;4781;104;1785;2932;3475;4099;56920;5802;9423;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;4916;153090;23405;28988;29993;4681;57624;10160;1952;23043;26012;2902;4734;6383;10090;1942;23303;26037;4915;6498;7074;3397;1523;23363;26259;84079;1501;22891;102;10611;26052;29904;3706;8997;598;6832;80207;64919;5727;4036;344901;23327;57699;6857;8437;9699;440275;5590;8826;7429;23189;348110;23603;6239;5819
GO:0034220,ion transmembrane transport,A process in which an ion is transported across a membrane.,BP,6.02180567369677e-4,216,1028,252042,1476651,0.04269621339383328,6533;10165;6505;6506;6507;11331;221154;3954;55486;1374;31;32;51422;477;481;57120;207;208;10105;10345;5144;6717;805;817;845;9472;287;775;10559;1352;154091;23315;27109;285195;29988;389015;489;50617;51296;51382;55002;56606;57282;6548;81031;9167;9914;245972;245973;4644;3064;84766;27347;5174;9368;81;286133;7018;11060;117144;219931;23327;27133;29850;3737;3751;3752;3756;3763;3766;3778;40;4734;55799;56479;59285;610;779;8645;8911;8912;90134;9254;93589;9424;375611;196527;5027;54020;56172;153201;123041;26504;357;57419;6324;6337;6338;6340;6520;6559;6575;8647;9311;9194;9123;1236;1649;22821;30001;3708;3709;57158;5788;2185;4067;5581;5777;4923;2852;387129;57214;623;6376;540;3784;9722;776;114780;27039;302;309;3685;490;4988;5025;5138;54822;57113;59341;786;93129;55532;26266;3249;3746;3747;389816;6833;7881;80333;8514;2902;1258;22953;19;57835;6522;857;8398;967;10681;8291;63892;115019;124935;23428;387254;8140;81539;1364;5349;55107;57101;6583;6584;283130;6542;1785;6510;2348;4036;6573;8787;2539;183;2534;799;1612;1740;149111;23171;154043;65268;11059;118980;121601;147798;1831;23678;2894;2895;2898;2899;2900;2901;3777;3927;50636;5205;53826;55362;57198;79905;94097;9725
GO:0034329,cell junction assembly,"A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction.",BP,5.44693556856117e-6,63,214,252042,1476651,0.0012507374495542795,5578;59341;7082;83660;84612;8502;7145;23114;287;928;3691;3909;3915;3918;5339;204851;6904;80139;9231;10391;10395;10420;2185;29984;3673;596;87;1946;22998;23499;23603;5747;57662;6548;342184;4088;57669;5795;6281;6385;8826;8829;54828;90102;10015;143098;50848;56288;64398;79778;79977;79983;81;2889;5906;3551;1969;183;857;51599;5583;861;81671
GO:0034330,cell junction organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix.",BP,3.84647292377757e-9,87,277,252042,1476651,6.3449063171264205e-6,5578;1832;29841;59341;7082;83660;84612;8502;7145;23114;287;928;3691;3909;3915;3918;5339;79977;81671;1002;1010;1015;1016;1500;23705;253559;5819;81607;999;204851;6904;80139;55765;9231;1525;221935;4088;54549;7042;83605;9074;144100;3801;57662;10391;10395;10420;2185;29984;3673;596;87;1946;22998;23499;23603;5747;6548;342184;57669;5795;6281;6385;8826;8829;54828;90102;10015;143098;50848;56288;64398;79778;79983;81;9080;2889;5906;3551;1969;5962;9922;183;857;51599;5583;861
GO:0034332,adherens junction organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments.",BP,2.71185530401227e-6,45,134,252042,1476651,8.241647310693761e-4,204851;6904;80139;55765;9231;144100;3801;57662;10391;10395;10420;2185;29984;3673;596;87;1946;22998;23499;23603;5747;6548;342184;4088;57669;5795;6281;6385;8826;8829;54828;90102;5962;9922;1002;1010;1015;1016;1500;1832;23705;253559;5819;81607;999
GO:0034333,adherens junction assembly,"The aggregation, arrangement and bonding together of a set of components to form an adherens junction. An adherens junction is a cell junction at which the cytoplasmic face of the plasma membrane is attached to actin filaments.",BP,3.32150855454718e-4,29,90,252042,1476651,0.028600956578446676,9231;10391;10395;10420;2185;29984;3673;596;87;1946;22998;23499;23603;5747;57662;6548;342184;4088;57669;5795;6281;6385;8826;8829;54828;90102;204851;6904;80139
GO:0034440,lipid oxidation,"The removal of one or more electrons from a lipid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen.",BP,1.63468620504606e-4,31,95,252042,1476651,0.016723972828456373,11001;224;1374;1891;1892;1962;3952;5467;80724;114757;51;51179;5447;5468;5562;79602;207;32;440503;208;2108;3712;1384;55289;8309;8310;51422;5166;8013;55198;84649
GO:0035023,regulation of Rho protein signal transduction,"Any process that modulates the frequency, rate or extent of Rho protein signal transduction.",BP,4.47353100723246e-6,42,124,252042,1476651,0.0011274389243349514,19;345;8829;10395;23189;2909;1902;408;6091;9289;10160;10451;152273;221178;221472;2245;22899;23101;23263;23268;23370;26084;29;4650;50649;50650;54848;55160;55785;57449;57580;613;64283;6453;64787;7074;7204;7410;84904;89846;8997;9639
GO:0038007,netrin-activated signaling pathway,"A series of molecular events initiated by the binding of a netrin protein to a receptor on the surface of the target cell, and ending with regulation of a downstream cellular process, e.g. transcription. Netrins can act as chemoattractant signals for some cells and chemorepellent signals for others. Netrins also have roles outside of cell and axon guidance.",BP,4.08873753130667e-4,8,13,252042,1476651,0.03275110458216421,6477;6478;9423;1826;219699;5747;8633;90249
